gender,race,age,experience,education_years,gpa,test_score,hired
Male,Asian,75,3,17,2.2248419409431586,1168,0
Non-binary,White,70,32,18,2.0154403225860467,1042,1
Female,Black,76,21,14,3.721684198526413,622,1
Male,Asian,79,18,21,2.9216014827645744,479,1
Female,Asian,62,6,14,2.7136474249138014,644,1
Non-binary,Asian,58,13,18,3.9035798389359435,1086,1
Male,Asian,63,24,18,2.3592233611779805,623,1
Male,White,22,9,16,3.9930108432925246,1091,1
Male,White,77,32,13,2.5324944553797497,981,1
Male,Hispanic,59,14,15,3.103129075392136,1127,1
Female,Black,42,21,20,2.1548204074987836,1298,0
Male,Hispanic,28,24,19,3.4233569733156486,1377,1
Female,White,58,32,17,3.628433768899589,555,1
Male,Black,79,13,18,2.9226474169951446,464,1
Female,Asian,78,15,20,2.597369922105139,1585,1
Male,Other,79,36,13,2.5252763437821537,1479,1
Female,White,50,13,21,3.6091139231744203,906,1
Female,Black,77,38,16,3.671975203256002,500,1
Non-binary,White,27,13,12,2.254608094100332,1071,1
Female,White,24,34,12,3.4304244677330886,702,1
Female,White,38,31,20,3.2198089609650564,1023,1
Female,Black,23,8,18,3.767551590178277,1321,0
Female,Black,58,9,16,3.949001556604613,1409,0
Male,Asian,63,4,20,3.710636310490094,513,1
Non-binary,Other,75,4,15,3.073868482087143,523,1
Female,Hispanic,60,30,18,2.3799084529061147,673,1
Female,Black,57,29,21,3.336033489370897,844,1
Female,Black,27,13,13,2.046450408530321,1142,1
Male,Asian,40,9,14,2.9732765394906253,1476,1
Male,Asian,55,2,16,2.0830531959655882,457,0
Female,Black,77,8,19,3.802103417097968,1302,0
Male,White,55,17,19,2.77063660932452,623,1
Non-binary,Asian,26,0,21,3.3559414120120428,899,1
Female,Black,18,4,16,2.172334010638918,421,1
Male,White,60,1,21,2.1401573125444253,1131,0
Female,White,22,29,14,2.8251017327885766,1250,1
Male,Asian,49,39,15,3.107021803356146,873,1
Male,Black,45,34,15,2.4736928746082425,1512,1
Male,Black,56,4,16,3.055006550790602,918,0
Male,White,71,37,21,2.113863986414194,1303,1
Male,Asian,20,19,15,3.604976078541773,512,1
Female,Black,64,31,19,3.955639197385289,806,1
Male,Black,49,26,17,3.4909239913161403,988,1
Non-binary,Hispanic,30,20,18,2.562133523655591,1507,1
Female,Asian,25,30,13,2.6463960567156146,1232,1
Male,White,58,35,18,3.063590764133504,1557,1
Male,Hispanic,61,9,21,2.697131025331068,764,0
Female,White,46,5,12,3.137365368773012,1452,0
Female,Black,69,7,18,3.0661042432565395,431,0
Non-binary,White,64,21,20,2.4107984040199915,1253,0
Male,Hispanic,37,9,19,2.6338164487499793,1258,1
Non-binary,Other,79,6,20,3.9734496955164413,868,1
Non-binary,Other,26,27,19,3.3817004477032633,648,1
Male,Asian,21,34,19,2.731471081171941,980,1
Male,White,69,5,16,3.158315255822984,750,1
Male,White,60,26,14,3.0958619064123956,750,1
Non-binary,Black,68,28,13,2.69573167217699,800,1
Female,White,76,32,17,2.04576206645713,1395,1
Female,Other,57,39,21,2.448276631270046,1057,1
Female,Asian,22,28,20,3.665833186674371,1150,1
Female,White,21,0,14,3.6465708724502033,1280,1
Male,White,79,36,21,2.132360309900169,604,1
Male,Black,65,31,16,3.72333197048307,1550,1
Non-binary,White,68,3,19,2.700275228826632,925,1
Female,White,78,6,15,3.6906959651354825,880,1
Non-binary,White,50,19,21,2.295947232446677,978,1
Female,White,47,31,13,3.7406017519695096,1399,1
Male,White,21,31,16,2.292338844052531,1436,1
Male,Other,45,10,16,2.9584113349473258,739,1
Male,Black,69,21,15,2.733336845574068,455,1
Male,Black,26,33,20,2.9806577105054757,595,1
Female,Other,41,4,13,3.9275236507730895,474,1
Male,White,73,17,18,2.666897975257876,618,1
Male,Other,69,39,21,3.790453538538297,1123,1
Male,Black,69,3,14,3.0773210926454757,1318,0
Male,Black,71,17,17,2.7511986161783923,645,0
Female,White,66,32,12,2.9351089062814677,635,1
Male,Black,60,1,20,2.0927791673271803,1447,1
Female,Black,30,7,21,3.8604329934954573,1068,0
Female,Black,76,13,14,3.0308678273853302,1364,1
Female,White,55,7,14,2.0668853033402375,1236,1
Female,Other,39,1,15,3.9236104397418305,750,1
Male,White,19,21,18,3.069689018405679,662,1
Male,White,20,8,19,3.8020534032144955,1533,1
Male,Asian,48,27,20,2.936671490334148,1174,1
Non-binary,Black,42,33,19,2.3762303409671635,609,1
Male,Black,41,4,13,3.457849557036846,680,1
Non-binary,White,55,15,18,2.5305591978015585,1310,1
Non-binary,Black,25,26,18,2.5423515870308213,1368,1
Female,White,21,15,12,3.8857462016236317,1238,1
Male,White,28,3,14,2.0290364595497814,1562,1
Female,Black,41,0,21,3.734158584679793,1469,1
Female,White,56,8,19,2.4082337984932534,559,0
Male,White,59,29,16,2.3005320505119258,432,1
Male,Asian,28,21,20,2.7847286713733883,874,1
Female,White,42,24,19,2.5199321128934504,1251,1
Female,White,71,39,20,3.903512856503151,863,1
Male,White,70,25,12,2.4164527146505614,1331,1
Male,Hispanic,52,21,21,2.6540140355798325,759,1
Female,Hispanic,73,9,16,3.4912244126243417,1101,1
Male,White,18,8,15,3.979028086519575,1001,1
Non-binary,White,52,27,20,2.634336447522487,716,1
Non-binary,White,76,5,18,3.5748216659063448,1189,1
Female,White,72,8,21,3.671435239592048,1392,1
Non-binary,White,69,13,12,2.218190843510002,793,0
Female,White,52,3,18,3.4770633617443325,726,1
Male,Black,53,6,15,2.8775765384970047,1207,1
Male,Asian,34,12,13,2.8500011642462386,443,1
Male,White,51,19,15,3.674889997941568,797,1
Male,White,36,35,14,2.127571526864652,669,1
Female,Black,30,26,14,3.104178361380934,1163,1
Non-binary,White,37,36,15,2.95350475604019,770,1
Male,Asian,42,7,18,2.2158166334663445,951,1
Non-binary,White,37,17,16,3.3659114631277567,916,1
Male,Asian,21,5,17,2.2159672648972184,649,1
Male,Asian,51,33,12,3.3770764037583305,1030,1
Female,Black,19,0,14,3.5302641368164815,829,0
Female,White,44,6,20,2.6373835629335884,1242,0
Female,Asian,56,25,17,3.2002804003949916,714,1
Male,Hispanic,55,27,19,2.9127650245801116,1250,1
Non-binary,Black,27,5,14,2.196582199495181,1476,0
Non-binary,Black,38,33,21,2.8665150168305384,422,1
Male,Asian,20,17,15,2.406754918408328,1228,1
Male,Black,76,16,21,3.4422175285900822,1145,1
Female,Black,60,4,15,2.946141077284478,1397,0
Female,White,59,8,18,3.2455861207276655,797,0
Non-binary,Other,55,19,13,3.652585037843048,1501,1
Female,White,53,16,16,3.8548590188287384,1031,1
Male,Black,55,11,21,3.3068435674756804,1511,1
Non-binary,White,25,30,14,2.707381298749796,486,1
Female,White,27,14,21,3.452242502567003,761,1
Female,Hispanic,22,1,13,3.7028393264387285,432,0
Male,Black,40,5,16,2.7206339609770014,424,1
Non-binary,Black,47,10,17,2.2765697025281035,1328,0
Female,Black,46,7,19,2.3201587349159527,649,1
Female,White,76,31,15,3.1107559676589585,1003,1
Male,White,33,21,12,3.8387605071404947,712,1
Male,Black,54,38,17,2.3639073420162218,680,1
Non-binary,White,41,2,17,2.7033632966357657,676,0
Male,White,23,36,19,3.7119656896215636,450,1
Male,Asian,43,22,14,3.7111687908380313,998,1
Male,Asian,71,21,20,3.2683038490608087,447,1
Female,White,37,28,18,3.481810830928209,723,1
Female,Black,50,29,16,2.871240303407656,600,1
Male,White,61,0,19,3.0569450162168548,513,1
Male,Black,24,37,12,2.187972691040062,1036,1
Male,White,20,23,18,3.805396570148508,1405,1
Non-binary,White,76,2,12,2.147391942149351,1143,0
Male,Other,78,32,15,3.0858982750838706,1553,1
Non-binary,Asian,69,27,20,2.2421253895250333,1399,1
Male,White,46,31,15,3.5014187839632154,1133,1
Non-binary,White,61,37,18,3.331019507101109,892,1
Male,White,51,5,15,3.5797388138666086,478,1
Non-binary,Asian,34,33,12,3.3356919832980916,985,1
Male,Black,69,21,12,3.777964204762417,1298,1
Male,White,34,15,17,3.120046472181941,765,1
Female,White,65,23,14,3.1425633064477405,417,1
Male,Hispanic,49,1,18,3.669578518694154,656,1
Female,Black,67,33,12,2.7960214695753596,756,1
Female,Hispanic,31,15,21,3.3672366499398887,640,0
Male,Black,73,0,13,3.3073461919961,606,1
Non-binary,Black,78,38,19,3.9396086194956395,911,1
Female,Black,40,25,18,2.8813065638962128,1031,1
Non-binary,Black,63,39,12,2.6360963147655543,1041,1
Male,White,64,23,21,2.4095094274157156,694,1
Male,White,60,11,21,2.4708442282893213,1361,1
Female,Black,28,27,14,2.2830292109748607,760,1
Male,Black,67,24,18,3.6840389951322305,1580,1
Male,Asian,37,29,21,3.1600326213868204,448,1
Male,White,68,3,14,2.2588320130393775,1077,1
Male,Other,56,26,16,3.7337372118268344,683,1
Female,Other,45,19,13,2.5095520110499736,1422,1
Male,White,26,21,16,2.360538494583102,1204,1
Female,Hispanic,77,32,20,3.4999273603107914,1319,1
Male,Black,31,24,20,2.8830626083866777,869,1
Male,Asian,37,39,18,3.0122426958755,746,1
Male,Asian,41,33,18,3.730669988170942,1194,1
Female,Asian,47,24,18,3.793872368862572,797,1
Female,Asian,35,16,12,3.6101051549638266,892,1
Male,White,33,23,15,2.670327964813831,1105,1
Male,Black,53,29,13,2.0139214261261835,887,1
Male,Asian,42,9,19,3.0417708901855534,693,1
Female,White,31,26,16,2.416992213359203,489,1
Male,Black,24,12,15,2.0663263669392036,547,1
Male,Asian,38,27,19,3.131839843493485,790,1
Female,Asian,66,7,21,2.6395387200848726,446,1
Male,Asian,20,8,20,3.2146425765632145,890,1
Female,White,67,9,12,2.2409587383603786,1447,1
Male,White,27,23,12,3.473845860630692,1223,1
Male,Asian,40,4,18,3.3624178231007695,688,1
Male,White,42,38,15,3.8778518710680077,531,1
Male,White,39,18,18,2.2751185124547075,527,1
Male,Black,22,27,18,2.5900106872389967,498,1
Male,Hispanic,64,38,12,2.8462780638357925,844,1
Male,White,19,4,21,3.3504228456323872,1299,1
Female,Black,25,31,18,3.3264507731396877,710,1
Female,Black,40,20,12,3.820648440803847,820,1
Female,White,73,31,21,3.8971148430041733,1456,1
Non-binary,White,53,8,13,3.481739333064107,1332,1
Non-binary,Black,32,19,20,3.930474481446144,1363,1
Non-binary,Black,32,8,12,2.9854532109513117,1364,1
Non-binary,Asian,70,38,19,3.916978490009128,1249,1
Female,White,53,29,14,2.0118461182525054,1417,1
Female,Asian,76,36,17,3.364796859750375,1022,1
Female,Black,37,37,16,2.8988350944743404,656,1
Male,Asian,64,2,18,3.318525104673225,1311,1
Male,White,33,2,14,2.6505349171772297,523,1
Male,White,45,2,19,3.7702190248834953,1477,1
Male,White,54,9,16,2.216654754629187,549,1
Female,White,65,30,20,3.3209360126938483,1093,1
Male,Black,18,33,17,2.385450008371066,1453,1
Female,White,49,30,21,3.0801078042693266,1036,1
Female,Black,75,2,12,2.6230251477785567,1333,0
Female,Black,79,30,21,2.1278624825853436,661,1
Female,White,43,17,16,2.7114291285661243,1074,1
Female,Asian,38,33,15,3.453691148948254,1011,1
Male,White,43,2,18,2.629582875472275,751,1
Male,White,58,33,17,2.695457078115287,553,1
Female,White,32,12,13,3.4817900312292034,827,1
Male,Hispanic,38,23,16,3.332137583413682,821,1
Non-binary,Black,39,15,19,3.7256866468293035,1559,0
Female,White,35,37,18,2.65358717089313,944,1
Male,White,29,26,18,3.4099518368469055,1543,1
Male,White,29,35,21,3.5524324480459493,459,1
Male,White,75,12,17,2.179589872613662,1137,1
Female,Black,49,6,16,2.6511453580772644,594,0
Female,Asian,69,39,21,3.9679072247876035,1338,1
Male,White,24,37,20,2.7417331088427206,572,1
Non-binary,Black,64,39,19,3.226641178125503,1409,1
Female,White,27,30,20,3.309644979718369,1256,1
Male,White,53,22,14,3.1130038736108947,1277,1
Male,Other,31,36,18,3.2877562426116294,1523,1
Female,Asian,42,39,14,2.1152512792059115,1378,1
Male,White,48,29,19,2.6656412537781553,1440,1
Female,Black,36,13,13,3.9792538366429593,1369,0
Male,White,31,19,14,3.6641219344531444,1507,1
Male,Hispanic,20,18,21,2.592935306662054,956,1
Female,White,29,26,14,3.636212286775584,1476,1
Male,Asian,45,11,13,3.054374046818056,1414,1
Male,White,52,13,13,3.4485221498693255,1408,1
Male,White,21,14,21,2.796100560541255,882,1
Male,Asian,36,29,13,2.7799847255070462,433,1
Male,Black,31,33,21,2.403237045237839,1587,1
Female,Asian,22,12,20,3.1066170919017635,1046,1
Male,White,55,24,20,2.9203905287703193,1023,1
Female,Black,66,29,15,3.704064745442473,906,1
Non-binary,White,45,13,12,2.185856949632491,684,0
Male,Asian,40,33,17,3.589494223990025,709,1
Non-binary,White,67,13,12,2.1262617305309774,1209,0
Non-binary,Hispanic,26,9,17,2.127708515715264,771,1
Male,White,34,32,16,3.2483581943392674,1112,1
Non-binary,Black,63,31,15,3.196077765993715,1444,1
Male,Hispanic,76,0,21,2.1756023597985013,425,1
Male,White,75,12,16,2.4366030697790055,1387,1
Female,White,23,23,16,3.3759992422881284,807,1
Female,White,41,1,19,2.0388687872493154,413,0
Female,White,51,26,12,2.6811859694368723,930,1
Male,Black,54,36,13,3.8011896283903526,906,1
Male,Hispanic,59,5,20,3.037830691888855,624,1
Female,Hispanic,32,4,15,3.7754648650877005,1571,1
Male,Black,54,23,18,3.4526702172987136,578,1
Female,White,58,3,16,2.385475209011637,1595,1
Male,White,64,33,19,3.584552022072505,1025,1
Male,White,60,19,12,3.9470093352042133,1389,1
Female,White,54,26,17,2.2135436547169833,1413,1
Female,White,28,14,16,3.018039889372427,1534,1
Female,Asian,63,3,17,2.9342766755189214,1268,1
Male,White,18,3,19,3.6195767536979826,1372,1
Non-binary,White,33,24,21,3.0385155021987087,1180,1
Male,White,66,28,19,2.6590434752179837,625,1
Male,Black,45,24,21,3.290802115406948,1073,1
Female,White,39,3,13,2.0594774753318013,1005,0
Female,White,40,37,21,2.0959923624978876,778,1
Male,Hispanic,67,25,15,2.7205722887611814,1077,1
Female,Asian,54,20,15,3.799770083498795,1137,1
Female,Black,60,15,15,2.6726180551488725,466,1
Male,Black,21,2,21,3.088019776924623,1242,1
Female,White,59,2,19,2.7947214094646124,1553,1
Female,White,55,29,14,3.339294173909183,1227,1
Non-binary,White,34,12,20,2.401469491750293,1155,1
Non-binary,White,53,26,19,3.119745348605849,892,1
Male,Other,23,7,19,2.7216234379223465,871,1
Non-binary,White,27,0,14,2.5758239622478887,759,1
Male,Black,62,13,20,2.3402879630847577,1362,0
Female,Other,19,31,14,3.693988410989136,1209,1
Male,White,22,38,13,3.5039480670610663,1430,1
Male,Black,52,11,19,2.968827857738975,1516,1
Non-binary,Asian,33,33,16,3.192169718839409,573,1
Male,Asian,24,25,20,2.0160336297741583,1371,1
Female,Asian,74,29,17,2.2263607558635377,680,1
Male,Asian,26,12,12,2.228119350063068,1176,1
Male,Other,59,23,15,2.881726060752251,1160,1
Female,Black,49,1,19,2.293620353921047,980,0
Non-binary,Black,64,4,20,2.302073927488001,810,0
Female,Asian,61,22,21,2.309272400679083,1474,1
Male,Hispanic,21,25,15,2.8258012185161325,1149,1
Male,Black,70,26,19,3.8395807332207923,1470,1
Male,Asian,51,1,17,2.492514705981841,1150,1
Female,White,61,23,15,3.876873037331565,1492,1
Female,Black,22,14,20,2.9916229567759003,425,1
Female,Other,50,11,19,3.2384633159356766,1300,1
Male,White,41,0,12,2.4430667873434624,1001,0
Non-binary,Black,70,23,15,2.875483063499205,865,1
Male,Black,76,24,12,3.8935854921969044,1022,1
Non-binary,Hispanic,19,1,18,2.464804850986593,1193,1
Female,White,32,19,21,3.2766431104813574,1217,1
Female,White,77,27,12,2.0418016631974942,495,1
Female,Other,29,36,15,2.28342413667977,1111,1
Male,Asian,62,1,18,3.93829554095531,1373,1
Non-binary,White,59,16,21,2.5009041300741703,1125,1
Non-binary,Hispanic,62,24,21,2.280553116750256,1132,1
Male,Other,73,17,16,2.4696738177677373,767,1
Male,Hispanic,61,31,14,2.1561498303746998,708,1
Male,Asian,24,17,16,3.284864546819725,970,1
Female,White,37,18,17,3.8557638129645406,1573,1
Non-binary,Black,63,5,17,3.2532017594918643,592,0
Non-binary,Asian,27,26,16,3.072060321030266,748,1
Female,Black,41,4,13,2.560135600398679,425,0
Female,Hispanic,67,7,14,2.723123490565598,734,1
Male,White,19,30,16,2.083875739440903,1110,1
Non-binary,Hispanic,57,23,12,2.211947852465342,406,1
Male,Hispanic,59,21,12,2.785918524583553,861,1
Female,Hispanic,67,39,18,2.866355956715009,932,1
Non-binary,Black,24,8,15,2.122951424894657,1301,1
Male,Asian,66,26,21,3.8134999740329123,726,1
Female,Black,63,13,19,3.410482393058422,1218,1
Female,Asian,43,11,20,3.850249321889307,496,1
Female,Asian,44,15,16,2.890847110729286,990,1
Male,White,65,17,18,2.9373331570316603,723,1
Female,White,72,32,13,3.5683181275458944,866,1
Male,Black,66,5,12,2.9885167174331553,700,1
Female,Black,45,26,21,3.820237060088119,962,1
Male,Black,76,36,12,2.469668942968447,758,1
Male,Black,23,14,21,3.1907166093645634,1163,1
Female,Asian,40,33,13,3.4370296056982275,532,1
Non-binary,Black,53,28,19,2.259609654621579,1220,1
Male,White,42,26,21,3.1388882340813544,1226,1
Female,White,25,5,14,2.925009331671504,1490,1
Female,White,73,39,13,2.8570028705253967,871,1
Female,Black,54,17,18,2.9119097610279487,1076,1
Male,Black,77,4,12,3.0601391392939172,1177,1
Male,Asian,25,31,17,2.597732969694242,1390,1
Male,Asian,70,16,18,2.6152170384178124,549,1
Non-binary,White,43,37,21,2.7598321450418863,700,1
Female,White,79,31,15,3.0199683253616865,1342,1
Female,White,71,15,14,2.163641361778021,508,1
Male,Black,43,0,19,3.5565294114121446,742,1
Male,Black,38,1,15,3.152498048601414,1150,1
Male,Asian,34,18,20,3.5451739167909895,1432,1
Male,White,56,25,14,2.384585104803723,461,1
Male,Hispanic,70,10,16,3.8506036335697753,1338,1
Non-binary,White,24,20,18,3.2774852225613813,657,1
Non-binary,White,20,39,15,3.3001530389681206,526,1
Female,Black,78,20,18,2.106194381291618,837,0
Male,Black,76,7,12,3.723713755327208,720,1
Female,Asian,61,21,17,2.6270376824403963,447,1
Non-binary,Asian,75,35,20,2.9572523763113545,980,1
Female,Black,57,28,17,2.3854682529237037,1054,0
Female,White,69,33,17,2.5355322370085727,1256,1
Female,White,23,18,20,2.5619204194318317,653,1
Female,Asian,75,15,15,2.7434066107681327,1057,0
Male,White,34,38,12,2.153800903565112,1443,1
Female,Black,75,38,17,3.0599874912159235,1565,1
Non-binary,Hispanic,39,7,16,3.968703171455161,825,1
Non-binary,Hispanic,73,32,17,2.9872994707337566,466,1
Non-binary,Black,38,33,14,3.206153793775929,1354,1
Male,Black,52,37,16,2.7208586190241646,1128,1
Female,Other,73,28,14,3.3764906808265396,1315,1
Non-binary,White,38,2,21,2.914641826486794,716,1
Non-binary,White,28,1,15,3.106318065978059,1086,1
Female,Black,25,3,17,2.0077665284759565,1152,0
Male,White,40,17,20,2.0783966140793932,1237,1
Male,White,53,25,20,2.2488612408192368,538,1
Male,Other,18,24,17,3.2089556362640055,1269,1
Male,Black,51,2,18,3.444467426945298,1431,1
Male,Hispanic,60,10,16,2.7341759127404917,1066,1
Male,White,68,28,14,2.5522118320567015,1362,1
Non-binary,White,34,11,13,3.0159674557182568,994,1
Female,White,51,1,16,2.2101190125100483,862,1
Female,White,52,15,13,3.195422275603678,437,1
Male,Asian,54,12,20,3.785901533721825,610,1
Non-binary,White,39,5,14,3.510219932813571,1355,1
Male,White,77,18,16,3.548240765188109,445,1
Non-binary,Asian,24,14,21,3.2892913217755395,1412,1
Male,Black,52,37,17,2.5525512145979663,1589,1
Female,Asian,26,2,15,2.895144151181368,1189,1
Female,Hispanic,57,21,14,2.797840748463365,1144,1
Male,Asian,53,38,16,3.206907515689858,406,1
Male,White,37,12,20,2.9442246173991053,463,1
Male,Asian,32,1,13,3.1374894403735567,1103,1
Male,Black,46,28,15,3.6483114370957264,657,1
Female,White,42,29,16,3.7796173961248183,1054,1
Male,White,55,32,20,2.7874571402404733,649,1
Non-binary,Black,53,38,15,3.224917340297802,1057,1
Non-binary,White,28,1,13,2.149762842271426,844,0
Male,White,45,11,18,2.8582813610268065,613,1
Male,White,67,10,18,3.506187841062526,541,1
Non-binary,Black,51,1,21,3.513686838367077,1219,1
Female,Black,42,7,15,3.704934663531988,1136,0
Male,Black,55,12,17,2.218195312992158,743,0
Non-binary,White,30,34,13,2.9348873814812206,1015,1
Male,Black,57,37,19,3.826839394291196,1337,1
Female,White,60,6,18,3.777783070020881,1441,1
Non-binary,White,27,20,17,3.840917797379923,1599,1
Non-binary,White,69,22,17,3.6499764982546115,1122,1
Male,Black,33,13,20,3.648475032667683,1340,1
Non-binary,Other,20,4,16,2.8489679408182598,514,1
Female,Hispanic,51,26,19,2.6163699097218194,1240,1
Male,Black,27,33,16,2.1459074791662855,809,1
Female,Asian,24,39,14,2.737888818551456,1508,1
Female,White,43,18,20,3.2298851027021978,464,1
Female,Asian,74,33,13,3.41274066984359,718,1
Non-binary,Asian,75,5,18,2.8368926948403566,556,0
Female,Black,51,10,17,2.0670842963558678,683,1
Male,Hispanic,74,9,14,3.013292207951248,1281,1
Female,Black,62,19,13,3.4317032537330006,1259,1
Male,Asian,26,6,16,3.449827960704934,863,1
